Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Japan,JP,94,1956,UCXUSu88rDnrMVWoMTakt_7g,ぐちつぼ,354000,161094548,1035,JP,Twitchで配信してます！ YouTubeは遊ぶ金欲しさに始めました！
Japan,JP,95,1980,UC86px91m2gysJlO4NgmlV0Q,よろずやちゃんねる🍭,344000,133789946,383,JP,目標はチャンネル登録者さま『35万人✨』  このチャンネルでは、大型企画やすっごい大掛かりなことをやっていくよ！  2023年 2月13日 よろずやちゃんねる始動！  🍭よろずやとは...🍭  依頼が来ればどこでも、なんでもやります✨ いつもとんでもない、依頼や人が現れて事件に巻き込まれてしまいます😅  ◆お仕事のご依頼は下のメールアドレスからお願いします contact@anyz.co.jp 
Japan,JP,96,1982,UCpSWFO-epxZf1QP_aXlOmfw,あぽろ,343000,314917262,7066,JP,シャドウバース・ポケポケなど カードゲーム・ローグライクが好きです 
Japan,JP,97,1992,UC8GfRiGRbm8TSngm-zI3baA,YAPIMARU/やぴまる,340000,293091184,3963,JP,ブロスタの動画を中心に動画出していきたいと思います！ どんな動画を出して欲しいか、動画に一緒に参加してプレイしたい人などいたらコメントやTwitterで気軽に声かけてくれれば参考にします！ 基本毎日あげれるよう努力します😊 今後ともよろしくお願いします！  ⚡ZETA DIVISION X - https://twitter.com/zetadivision Instagram - https://www.instagram.com/zetadivision/ Web - https://zetadivision.com/ STORE - https://store.zetadivision.com/  🤝Partners TOYOTA - https://global.toyota/ JCB - https://www.jcb.jp/ LEVEL∞ - https://www.pc-ko
Japan,JP,98,2015,UCWlx7GTk0zQCi_0tKJhV72w,ファン太ch,332000,203428899,1469,JP,声真似をしながら主にゲーム実況をしています！ 笑える動画を目指していますので面白かったらチャンネル登録よろしくお願いします！ twitter:http://twitter.com/Fanta_JPN ーーーーーーーーーーーーーーーーーーー ⚡ZETA DIVISION X - https://twitter.com/zetadivision Instagram - https://www.instagram.com/zetadivision/ Web - https://zetadivision.com/ STORE - https://store.zetadivision.com/  🤝Partners TOYOTA - https://global.toyota/ JCB - https://www.jcb.jp/ LEVEL∞ - https://www.pc-koubou.jp/p
Japan,JP,99,2019,UCErST3D5vaycPXgQ_B8eVNw,とある高校生がツムツムをしてみた,331000,250549646,2828,JP,今は大学生です！僕が高校生の時に立ち上げたチャンネルです。主にツムツムの動画を上げてます。
Japan,JP,100,2025,UCEeEFug3M-aQ62H8LOQt-YQ,GON,328000,203167322,505,JP,🤖
United Kingdom,GB,1,2,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,311000000,335650634349,25757,IN,"Music can change the world"". T-Series is India's largest Music Label & Movie Studio, believes in bringing world close together through its music.  For over thirty years, we’ve been more than a label. We’ve been listeners archeologists of emotion, digging in every corner of India, collecting stories and music in all forms told in all Indian languages.   And we believe that the language of the heart"
United Kingdom,GB,2,10,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,83300000,27176655244,2984,Unknown,This is the official YouTube channel of BTS. 방탄소년단 공식 유튜브 채널 입니다.
United Kingdom,GB,3,28,UCSf0s2ogUVYpJPuzW1zpAOg,LankyBox,42000000,39162043585,10211,US,"LankyBox includes Foxy, Boxy, Ghosty, Rocky, Thicc Shark & MORE! You will see crazy gaming videos, insane animations, and lots more! "
United Kingdom,GB,4,33,UCTkXRDQl0luXxVQrRQvWS6w,Dream,34100000,4234149855,287,US,"I am DREAM. I like playing games, streaming, coding, and making videos with my FRIENDS!"
United Kingdom,GB,5,34,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33600000,33285907184,4677,Unknown,Welcome to SM Entertainment Official YouTube Channel! You can enjoy SM artist's latest videos on SMTOWN Official YouTube Channel.
United Kingdom,GB,6,36,UCNqFDjYTexJDET3rPDrmJKg,7clouds,32100000,29169970048,3346,US,"​7clouds is a record label and music curation brand on YouTube - a haven for music lovers with a family of over 25 million subscribers! We bring to you the freshest pop and electronic melodies, paired beautifully with lyric videos set against mesmerizing sky visuals. Curious? Dive into 7clouds on YouTube and let the music take you on a cloud-bound journey.  ☁️  7clouds: Where every beat touches th"
United Kingdom,GB,7,42,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,26000000,16859074352,2221,US,Official Vanoss Gaming YouTube Channel.
United Kingdom,GB,8,44,UCke6I9N4KfC968-yRcd5YRg,SSundee,25300000,17005552696,3693,US,Welcome to my channel!  I upload a lot of funny Minecraft and Roblox Videos! I also upload random games. lol I yell a lot.  I also play random games from time to time.  -SSundee
United Kingdom,GB,9,60,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,22200000,21843228813,6914,IN,About Think Music - Official Channel  The official YouTube channel of Think Music.   
United Kingdom,GB,10,63,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,21300000,20729278314,5420,IN,"Sony Music South – Official Channel 🎶 Welcome to the official YouTube home of Sony Music Entertainment India, your one-stop destination for the latest and greatest music videos in Tamil, Telugu, and Kannada! From heartwarming love songs to electrifying kuthu beats, we bring you the most popular hits, new releases, and evergreen favorites from South India’s vibrant music scene. Whether you're vibin"
United Kingdom,GB,11,64,UCVAYy7_zddIx6USjXscV9Vg,Caylus  ,20700000,8499519795,2252,US,I like to play game  https://shopcaylus.com/ 
United Kingdom,GB,12,68,UCKy1dAqELo0zrOtPkf0eTMw,IGN,19800000,21190494351,179232,US,"IGN brings you daily videos about the latest gaming and entertainment news and up to the minute events coverage.  Subscribe to IGN’s YouTube channel for video games, tech, TV, movie news, reviews, exclusive previews, and home-brewed shows like Devs React to Speedruns and IGN Inside Stories.  Daily Fix - Gaming and entertainment news every Monday through Friday. IGN First - Exclusive coverage of up"
United Kingdom,GB,13,81,UCrpt82vHWIWZSHtNQxncPrg,EdisonPts,17200000,8763917706,4501,RU,Информация обо мне: ► Мой ТЕЛЕГРАМ: https://t.me/edisonfamilia ► Второй канал: https://www.youtube.com/eduardperets  По поводу рекламы и сотрудничества писать на ПОЧТУ: 🡆 Почта: edison@wildjam.ru  Регистрация в перечне РКН: https://vk.cc/cHlrYl 
United Kingdom,GB,14,89,UCxsk7hqE_CwZWGEJEkGanbA,KreekCraft,16700000,7088178326,6838,US,SUBSCRIBE IF YOU PLAY ROBLOX!
United Kingdom,GB,15,93,UCi8e0iOVk1fEOogdfu4YgfA,Rotten Tomatoes Trailers,16100000,13896114211,13100,US,"Rotten Tomatoes TRAILERS delivers hot new trailers, exclusive content, and first looks for all the best upcoming movies. Subscribe to be the first to see everything coming to theaters and your favorite streaming platforms - all in one place!   We invite you to join the conversation on YouTube or leave a review on RottenTomatoes.com, but please read our Community Guidelines so that the discussion c"
United Kingdom,GB,16,98,UCnJjcn5FrgrOEp5_N45ZLEQ,T-Series Telugu,15100000,11841607947,5391,IN,"“Music can change the world"". T-Series is India's largest Music Label & Movie Studio, believes in bringing world close together through its music.  For over thirty years, we’ve been more than a label. We’ve been listeners archeologists of emotion, digging in every corner of India, collecting stories and music in all forms told in all Indian languages.   And we believe that the language of the hear"
United Kingdom,GB,17,103,UCm-X6o81nRsXQTmqpyArkBQ,Flamingo,14400000,12436657326,2790,US,The Most Botted Channel EVER 
United Kingdom,GB,18,120,UCs6eXM7s8Vl5WcECcRHc2qQ,Kanye West,12300000,9514227695,41,US,BULLY BY YE OUT NOW STREAM HERE: https://yzy.lnk.to/BULLY  
United Kingdom,GB,19,127,UCHdMK5Ef2El8KbD3L_WgANg,Slogo,11700000,9475384276,7437,GB,"I am Slogo (Josh) and I make videos on games and stuff, if you like them then you should probably subscribe for more!"
United Kingdom,GB,20,129,UC_F8DoJf9MZogEOU51TpTbQ,Clash Royale,11700000,2694248553,870,Unknown,"Clash Royale is a real-time, head-to-head battle game set in the Clash Universe. Welcome to the Arena!"
United Kingdom,GB,21,142,UC0eLBYhxW9HC0P9PXQ73mpQ,Cash,10700000,3250630772,1406,US,I love to play Minecraft with my friend Nico! 
United Kingdom,GB,22,145,UC_q5WZtFp36adwqhKpZzxwQ,SypherPK,10600000,7064813524,3482,US,Hey everyone! I’m Sypher and I make gaming videos :)  Socials:  - Watch me live at: http://www.twitch.tv/sypherpk   - Twitter: http://www.twitter.com/sypherpk   - Instagram: https://www.instagram.com/sypherpk  - Facebook: https://facebook.com/SypherPK  - Discord: https://discord.gg/SypherPK -----------------------------------------------------------  Want to be part of my YouTube editing team? App
United Kingdom,GB,23,146,UCRkuUgtDAL4XSU5jB40J_wA,Foltyn,10400000,3439808366,1808,Unknown,I just wanna make people smile   
United Kingdom,GB,24,150,UC63anZxfVGHUEmfBAf5w7pw,CaseOh,10000000,2094381381,2252,US,Streamer on Twitch - caseoh_  
United Kingdom,GB,25,158,UCsPMNatXCwqyUuJilBT73jg,CaylusBlox,9700000,3015217329,840,US,i play roblox here subscribe and join the CAYLUS KINGDOM 
United Kingdom,GB,26,166,UCDBCCMlFD-hArPbWv38FINA,Daz Games,9440000,3246199844,1728,GB,"Welcome to the official channel of Daz Games! Here you’ll find all my Try Not To Laugh Challenge, Sketch and Reaction videos where you’ll enjoy my responses to videos from Jacob Sartorius, Musical.ly and everything else on the internet you hold so dearly. I like to do commentary walkthroughs and playthroughs of games like Sims, Uncharted 4, GTA V, Minecraft and many other games. New gaming videos "
United Kingdom,GB,27,172,UCvICJHzZEwb_9ckAMohAqzw,Lana's Life,8930000,9215212350,3346,US,"💗 If You LOVE ROBLOX Content, Make Sure To Subscribe!  💗YT Shorts Posted Daily & Long Form Videos Posted Weekly!"
United Kingdom,GB,28,173,UCqVCSWnuOSPm26orvNDTuWQ,TG Plays,8930000,3434645417,1850,US,SUBSCRIBE FOR DAILY FORTNITE VIDEOS! 
United Kingdom,GB,29,178,UCNvzD7Z-g64bPXxGzaQaa4g,gameranx,8570000,4400317754,4662,US,"We make videos about video games. Enjoy our Top 10s, the Friday news show, Before You Buy reviews and first impressions, and more."
United Kingdom,GB,30,181,UCzXwjTI6c6mVn6oui_p6oiw,SMii7Y,8490000,3496413366,1386,CA,"Pronounced ""Smitty"" -  Gameplay, Funny Moments, Hilarity & More!  Use code S7 on Gamer Supps for 10% OFF your order! https://gamersupps.gg/s7 "
United Kingdom,GB,31,201,UC-kOXc3gBwksVfmndSEz7jg,WILDCAT,8020000,3272161727,2747,US,"Tyler - I AM WILDCAT  For Business Inquiries Contact: business@iamwildcat.net  About Me: My name is Tyler and I make my videos for fun and to get a couple laughs out of my viewers. I do my best to make entertaining content and upload as often as I see fit. Feel free to subscribe, it's free :D"
United Kingdom,GB,32,203,UCqA5tXN003u-18CKSICLDdg,Avocado Playz,7930000,6676346236,4906,GB,⭐PLAY ROBLOX USING MY LINK: https://www.roblox.com/join/avocado   #RobloxPartner ⭐USE STAR CODE: AVOCADO  🎥 My Official TikTok: https://www.tiktok.com/@official_avocado_playz  📧Business Email: avocadoplayz1@gmail.com 💌Fan Email: avocadoplayzfans@gmail.com 🎨 PNG Models made by: https://vgen.co/KoffeineYT/ 🎵 SPOTIFY: https://open.spotify.com/artist/4nlWyvzuFsMUbjOsfHJxZG 🎮Roblox Profile: https://www
United Kingdom,GB,33,222,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,7300000,4792787804,3078,US,The Internet's Chess Teacher
United Kingdom,GB,34,239,UCV_CsAy5CNBX_uwDQ7RMe1Q,Central Cee,6700000,2440189843,92,GB,Central Cee - Official youtube channel. Subscribe
United Kingdom,GB,35,246,UCZBY6V8Lxmwu8gGRBOyO11w,Kubz Scouts,6520000,3531290784,3133,Unknown,My name is Jay and I just want to have fun being dumb  Banner created by @NeroArts
United Kingdom,GB,36,253,UCGnsRwFS8Xm13lMAeouzT9g,Allie Sherlock,6320000,1556038840,2322,IE,"The Biggest shows I have ever down are on sale NOW! Tickets available at alliesherlock.com/tour  I'm going on tour across Ireland, Uk and Europe and I cant wait to see you all there!    Welcome to my official YouTube channel! I’m Allie Sherlock — a singer, songwriter, and guitarist from Cork, Ireland. I started out performing on the streets of Dublin, and since then I’ve had the chance to play all"
United Kingdom,GB,37,261,UC7c8wbA9yQjzxkj2uyrHrkg,steak,6240000,2132806169,2807,US,"live everyday 4pm & 9:30 EST 😜  i just like having fun dont take me seriously pls   SEND ME STUFF:  P.O BOX 171002 Salt Lake City, UT, 84117 "
United Kingdom,GB,38,262,UCjiXtODGCCulmhwypZAWSag,Jynxzi,6230000,2229765369,1990,Unknown,Business email: jynxzi@rightclick.gg
United Kingdom,GB,39,274,UCjuV-yJ3ceiHI4ixglXxksA,Crown Records,5840000,2397059229,426,US," Now Owned and Operated by Hub Entertainment Welcome to Crown Records 💿- The one stop destination for your musical experience .   With the most versatile catalogue of songs we stand 5.7M strong with you all .  Crown Records is committed to bringing you only the best.  Join us, subscribe, and experience the true power of Punjabi beats.   Keep supporting and we will keep delivering 🔊✌️  🎶Visit our o"
United Kingdom,GB,40,290,UCjB_adDAIxOL8GA4Y4OCt8g,MM7Games,5630000,3384512364,6236,Unknown,2nd Channel for any games you want me to play!!
United Kingdom,GB,41,292,UC36MGPfPwOWafAXauiV4LdA,TmarTn2,5610000,2646419413,12907,US,Let's hang out and play video games 😁  Business inquiries: tmartn.bizdev@gmail.com 
United Kingdom,GB,42,301,UC7trU46U_9XPDtMnDbiDPUQ,JEV,5480000,2575838096,3914,US,HEADPHONE USERS BEWARE!   
United Kingdom,GB,43,313,UCzcRQ3vRNr6fJ1A9rqFn7QA,ONE Media,5120000,5660041544,8113,US,"Boxoffice : your #1 destination for full movies, movie clips and trailers  The Boxoffice Company is a global media operation dedicated to generating awareness and excitement for theatrical, home-ent., and streaming titles.  We operate a global network of media brands, each market leader in their respective country. We also manage the largest multi-channel YouTube network in the world fully dedicat"
